"Ma","T","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","UPrime2Mean:0","UPrime2Mean:1","UPrime2Mean:2","UPrime2Mean:3","UPrime2Mean:4","UPrime2Mean:5","alphat","k","nut","p","rho","rhoMean","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.00040393,299.46,-0.13676,-0.032152,0,-0.12033,-0.028947,0,0.040701,0.0012444,0,0.00082189,0,0,0,2.6811e-09,0,99770,1.158,1.1566,1,0.0039,0.025,0.0039,0
0.00040467,299.46,-0.13702,-0.032191,0,-0.12068,-0.028974,0,0.040707,0.0012488,0,0.0008204,0,0,0,2.6567e-09,0,99770,1.158,1.1566,1,0.003905,0.025,0.003905,0
0.00040542,299.46,-0.13727,-0.03223,0,-0.12103,-0.029001,0,0.040713,0.0012533,0,0.00081892,0,0,0,2.6323e-09,0,99770,1.158,1.1566,1,0.00391,0.025,0.00391,0
0.00040617,299.46,-0.13753,-0.03227,0,-0.12137,-0.029028,0,0.04072,0.0012577,0,0.00081743,0,0,0,2.608e-09,0,99770,1.158,1.1566,1,0.003915,0.025,0.003915,0
0.00040691,299.46,-0.13779,-0.032309,0,-0.12172,-0.029055,0,0.040726,0.0012622,0,0.00081595,0,0,0,2.5836e-09,0,99770,1.158,1.1566,1,0.00392,0.025,0.00392,0
0.00040764,299.46,-0.13804,-0.032348,0,-0.12206,-0.029082,0,0.040733,0.0012667,0,0.00081446,0,0,0,2.5598e-09,0,99770,1.158,1.1566,1,0.003925,0.025,0.003925,0
0.0004083,299.46,-0.13827,-0.032387,0,-0.12238,-0.029109,0,0.040737,0.0012713,0,0.00081296,0,0,0,2.5379e-09,0,99770,1.158,1.1566,1,0.00393,0.025,0.00393,0
0.00040897,299.46,-0.13849,-0.032426,0,-0.1227,-0.029136,0,0.040742,0.001276,0,0.00081147,0,0,0,2.5161e-09,0,99770,1.158,1.1566,1,0.003935,0.025,0.003935,0
0.00040963,299.46,-0.13872,-0.032465,0,-0.12301,-0.029162,0,0.040747,0.0012806,0,0.00080998,0,0,0,2.4942e-09,0,99770,1.158,1.1566,1,0.00394,0.025,0.00394,0
0.00041029,299.46,-0.13895,-0.032504,0,-0.12333,-0.029189,0,0.040752,0.0012852,0,0.00080848,0,0,0,2.4724e-09,0,99770,1.158,1.1566,1,0.003945,0.025,0.003945,0
0.00041095,299.46,-0.13918,-0.032542,0,-0.12364,-0.029216,0,0.040756,0.0012899,0,0.00080699,0,0,0,2.4505e-09,0,99770,1.158,1.1566,1,0.00395,0.025,0.00395,0
0.00041161,299.46,-0.1394,-0.032581,0,-0.12396,-0.029243,0,0.040761,0.0012945,0,0.0008055,0,0,0,2.4287e-09,0,99770,1.158,1.1566,1,0.003955,0.025,0.003955,0
0.00041227,299.46,-0.13963,-0.03262,0,-0.12427,-0.029269,0,0.040766,0.0012991,0,0.000804,0,0,0,2.4068e-09,0,99770,1.158,1.1566,1,0.00396,0.025,0.00396,0
0.00041294,299.46,-0.13986,-0.032659,0,-0.12459,-0.029296,0,0.040771,0.0013038,0,0.00080251,0,0,0,2.385e-09,0,99770,1.158,1.1566,1,0.003965,0.025,0.003965,0
0.00041356,299.46,-0.14007,-0.032698,0,-0.12489,-0.029323,0,0.040775,0.0013085,0,0.00080101,0,0,0,2.3641e-09,0,99770,1.158,1.1567,1,0.00397,0.025,0.00397,0
0.00041415,299.46,-0.14027,-0.032736,0,-0.12518,-0.02935,0,0.040778,0.0013133,0,0.00079952,0,0,0,2.3446e-09,0,99770,1.158,1.1567,1,0.003975,0.025,0.003975,0
0.00041473,299.46,-0.14047,-0.032775,0,-0.12546,-0.029376,0,0.040781,0.0013181,0,0.00079802,0,0,0,2.3251e-09,0,99770,1.158,1.1567,1,0.00398,0.025,0.00398,0
0.00041531,299.46,-0.14067,-0.032813,0,-0.12575,-0.029403,0,0.040784,0.0013229,0,0.00079653,0,0,0,2.3055e-09,0,99770,1.158,1.1567,1,0.003985,0.025,0.003985,0
0.0004159,299.46,-0.14087,-0.032852,0,-0.12603,-0.02943,0,0.040788,0.0013277,0,0.00079503,0,0,0,2.286e-09,0,99770,1.158,1.1567,1,0.00399,0.025,0.00399,0
0.00041648,299.46,-0.14107,-0.032891,0,-0.12632,-0.029456,0,0.040791,0.0013325,0,0.00079354,0,0,0,2.2665e-09,0,99770,1.158,1.1567,1,0.003995,0.025,0.003995,0
0.00041706,299.46,-0.14127,-0.032929,0,-0.1266,-0.029483,0,0.040794,0.0013373,0,0.00079204,0,0,0,2.2469e-09,0,99770,1.158,1.1567,1,0.004,0.025,0.004,0
0.00041765,299.46,-0.14147,-0.032968,0,-0.12689,-0.02951,0,0.040797,0.0013421,0,0.00079055,0,0,0,2.2274e-09,0,99770,1.158,1.1567,1,0.004005,0.025,0.004005,0
0.00041823,299.46,-0.14167,-0.033006,0,-0.12717,-0.029537,0,0.0408,0.0013469,0,0.00078905,0,0,0,2.2079e-09,0,99770,1.158,1.1567,1,0.00401,0.025,0.00401,0
0.00041877,299.46,-0.14185,-0.033044,0,-0.12744,-0.029563,0,0.040802,0.0013518,0,0.00078756,0,0,0,2.1898e-09,0,99770,1.158,1.1567,1,0.004015,0.025,0.004015,0
0.00041928,299.46,-0.14202,-0.033083,0,-0.1277,-0.02959,0,0.040804,0.0013568,0,0.00078607,0,0,0,2.1725e-09,0,99770,1.158,1.1567,1,0.00402,0.025,0.00402,0
0.00041979,299.46,-0.1422,-0.033121,0,-0.12796,-0.029616,0,0.040806,0.0013617,0,0.00078458,0,0,0,2.1551e-09,0,99770,1.158,1.1567,1,0.004025,0.025,0.004025,0
0.0004203,299.46,-0.14237,-0.033159,0,-0.12821,-0.029643,0,0.040807,0.0013667,0,0.00078309,0,0,0,2.1377e-09,0,99770,1.158,1.1567,1,0.00403,0.025,0.00403,0
0.00042081,299.46,-0.14255,-0.033197,0,-0.12847,-0.02967,0,0.040809,0.0013717,0,0.0007816,0,0,0,2.1204e-09,0,99770,1.158,1.1567,1,0.004035,0.025,0.004035,0
0.00042133,299.46,-0.14272,-0.033235,0,-0.12873,-0.029696,0,0.040811,0.0013766,0,0.00078011,0,0,0,2.103e-09,0,99770,1.158,1.1567,1,0.00404,0.025,0.00404,0
0.00042184,299.46,-0.14289,-0.033273,0,-0.12899,-0.029723,0,0.040812,0.0013816,0,0.00077862,0,0,0,2.0856e-09,0,99770,1.158,1.1567,1,0.004045,0.025,0.004045,0
0.00042235,299.46,-0.14307,-0.033311,0,-0.12924,-0.029749,0,0.040814,0.0013866,0,0.00077713,0,0,0,2.0683e-09,0,99770,1.158,1.1567,1,0.00405,0.025,0.00405,0
0.00042286,299.46,-0.14324,-0.03335,0,-0.1295,-0.029776,0,0.040815,0.0013916,0,0.00077564,0,0,0,2.0509e-09,0,99770,1.158,1.1567,1,0.004055,0.025,0.004055,0
0.00042331,299.46,-0.14339,-0.033387,0,-0.12973,-0.029803,0,0.040816,0.0013967,0,0.00077416,0,0,0,2.0354e-09,0,99770,1.158,1.1567,1,0.00406,0.025,0.00406,0
0.00042376,299.46,-0.14354,-0.033425,0,-0.12996,-0.029829,0,0.040816,0.0014018,0,0.00077268,0,0,0,2.02e-09,0,99770,1.158,1.1567,1,0.004065,0.025,0.004065,0
0.00042421,299.46,-0.14369,-0.033463,0,-0.1302,-0.029856,0,0.040816,0.0014069,0,0.0007712,0,0,0,2.0047e-09,0,99770,1.158,1.1567,1,0.00407,0.025,0.00407,0
0.00042465,299.46,-0.14384,-0.033501,0,-0.13043,-0.029882,0,0.040816,0.0014121,0,0.00076972,0,0,0,1.9893e-09,0,99770,1.158,1.1567,1,0.004075,0.025,0.004075,0
0.0004251,299.46,-0.144,-0.033538,0,-0.13066,-0.029909,0,0.040816,0.0014172,0,0.00076824,0,0,0,1.974e-09,0,99770,1.158,1.1567,1,0.00408,0.025,0.00408,0
0.00042554,299.46,-0.14415,-0.033576,0,-0.13089,-0.029936,0,0.040816,0.0014223,0,0.00076676,0,0,0,1.9586e-09,0,99770,1.158,1.1567,1,0.004085,0.025,0.004085,0
0.00042599,299.46,-0.1443,-0.033614,0,-0.13112,-0.029962,0,0.040816,0.0014275,0,0.00076528,0,0,0,1.9432e-09,0,99770,1.158,1.1567,1,0.00409,0.025,0.00409,0
0.00042644,299.46,-0.14445,-0.033652,0,-0.13135,-0.029989,0,0.040816,0.0014326,0,0.0007638,0,0,0,1.9279e-09,0,99770,1.158,1.1567,1,0.004095,0.025,0.004095,0
0.00042687,299.46,-0.14459,-0.03369,0,-0.13158,-0.030015,0,0.040816,0.0014378,0,0.00076233,0,0,0,1.9128e-09,0,99770,1.158,1.1567,1,0.0041,0.025,0.0041,0
0.00042726,299.46,-0.14472,-0.033727,0,-0.13179,-0.030042,0,0.040815,0.001443,0,0.00076086,0,0,0,1.8994e-09,0,99770,1.158,1.1567,1,0.004105,0.025,0.004105,0
0.00042765,299.46,-0.14485,-0.033764,0,-0.132,-0.030068,0,0.040813,0.0014483,0,0.0007594,0,0,0,1.8859e-09,0,99770,1.158,1.1567,1,0.00411,0.025,0.00411,0
0.00042803,299.46,-0.14498,-0.033802,0,-0.1322,-0.030095,0,0.040812,0.0014536,0,0.00075794,0,0,0,1.8725e-09,0,99770,1.1581,1.1567,1,0.004115,0.025,0.004115,0
0.00042842,299.46,-0.14511,-0.033839,0,-0.13241,-0.030121,0,0.040811,0.0014589,0,0.00075647,0,0,0,1.859e-09,0,99770,1.1581,1.1567,1,0.00412,0.025,0.00412,0
0.0004288,299.46,-0.14524,-0.033876,0,-0.13262,-0.030148,0,0.040809,0.0014642,0,0.00075501,0,0,0,1.8455e-09,0,99770,1.1581,1.1567,1,0.004125,0.025,0.004125,0
0.00042919,299.46,-0.14537,-0.033914,0,-0.13282,-0.030174,0,0.040808,0.0014695,0,0.00075354,0,0,0,1.8321e-09,0,99770,1.1581,1.1567,1,0.00413,0.025,0.00413,0
0.00042958,299.46,-0.1455,-0.033951,0,-0.13303,-0.030201,0,0.040807,0.0014748,0,0.00075208,0,0,0,1.8186e-09,0,99770,1.1581,1.1567,1,0.004135,0.025,0.004135,0
0.00042996,299.46,-0.14563,-0.033989,0,-0.13324,-0.030227,0,0.040805,0.0014801,0,0.00075062,0,0,0,1.8051e-09,0,99770,1.1581,1.1567,1,0.00414,0.025,0.00414,0
0.00043033,299.46,-0.14575,-0.034026,0,-0.13344,-0.030254,0,0.040803,0.0014854,0,0.00074916,0,0,0,1.7924e-09,0,99770,1.1581,1.1567,1,0.004145,0.025,0.004145,0
0.00043066,299.46,-0.14586,-0.034063,0,-0.13362,-0.03028,0,0.0408,0.0014909,0,0.00074772,0,0,0,1.7807e-09,0,99770,1.1581,1.1567,1,0.00415,0.025,0.00415,0
0.00043099,299.46,-0.14597,-0.0341,0,-0.13381,-0.030307,0,0.040798,0.0014963,0,0.00074627,0,0,0,1.769e-09,0,99770,1.1581,1.1567,1,0.004155,0.025,0.004155,0
0.00043132,299.46,-0.14608,-0.034137,0,-0.13399,-0.030333,0,0.040795,0.0015018,0,0.00074483,0,0,0,1.7574e-09,0,99770,1.1581,1.1567,1,0.00416,0.025,0.00416,0
0.00043165,299.46,-0.14619,-0.034174,0,-0.13418,-0.03036,0,0.040792,0.0015072,0,0.00074338,0,0,0,1.7457e-09,0,99770,1.1581,1.1567,1,0.004165,0.025,0.004165,0
0.00043198,299.46,-0.1463,-0.034211,0,-0.13436,-0.030386,0,0.040789,0.0015127,0,0.00074194,0,0,0,1.734e-09,0,99770,1.1581,1.1567,1,0.00417,0.025,0.00417,0
0.00043231,299.46,-0.14641,-0.034248,0,-0.13455,-0.030413,0,0.040786,0.0015181,0,0.00074049,0,0,0,1.7223e-09,0,99770,1.1581,1.1567,1,0.004175,0.025,0.004175,0
0.00043265,299.46,-0.14652,-0.034285,0,-0.13473,-0.030439,0,0.040784,0.0015236,0,0.00073905,0,0,0,1.7107e-09,0,99770,1.1581,1.1567,1,0.00418,0.025,0.00418,0
0.00043298,299.46,-0.14663,-0.034322,0,-0.13492,-0.030466,0,0.040781,0.001529,0,0.0007376,0,0,0,1.699e-09,0,99770,1.1581,1.1567,1,0.004185,0.025,0.004185,0
0.00043328,299.46,-0.14672,-0.034359,0,-0.13509,-0.030492,0,0.040777,0.0015345,0,0.00073617,0,0,0,1.6884e-09,0,99770,1.1581,1.1567,1,0.00419,0.025,0.00419,0
0.00043356,299.46,-0.14682,-0.034395,0,-0.13525,-0.030519,0,0.040773,0.0015401,0,0.00073475,0,0,0,1.6785e-09,0,99770,1.1581,1.1567,1,0.004195,0.025,0.004195,0
0.00043384,299.46,-0.14691,-0.034432,0,-0.13542,-0.030545,0,0.040769,0.0015457,0,0.00073333,0,0,0,1.6685e-09,0,99770,1.1581,1.1567,1,0.0042,0.025,0.0042,0
0.00043412,299.46,-0.147,-0.034469,0,-0.13558,-0.030572,0,0.040765,0.0015513,0,0.00073191,0,0,0,1.6586e-09,0,99770,1.1581,1.1567,1,0.004205,0.025,0.004205,0
0.0004344,299.45,-0.14709,-0.034505,0,-0.13575,-0.030598,0,0.04076,0.0015569,0,0.00073049,0,0,0,1.6486e-09,0,99770,1.1581,1.1567,1,0.00421,0.025,0.00421,0
0.00043468,299.45,-0.14718,-0.034542,0,-0.13591,-0.030625,0,0.040756,0.0015625,0,0.00072907,0,0,0,1.6387e-09,0,99770,1.1581,1.1567,1,0.004215,0.025,0.004215,0
0.00043496,299.45,-0.14727,-0.034579,0,-0.13608,-0.030651,0,0.040752,0.0015681,0,0.00072765,0,0,0,1.6288e-09,0,99770,1.1581,1.1567,1,0.00422,0.025,0.00422,0
0.00043524,299.45,-0.14737,-0.034615,0,-0.13624,-0.030678,0,0.040748,0.0015737,0,0.00072623,0,0,0,1.6188e-09,0,99770,1.1581,1.1567,1,0.004225,0.025,0.004225,0
0.00043552,299.45,-0.14746,-0.034652,0,-0.1364,-0.030704,0,0.040744,0.0015793,0,0.00072481,0,0,0,1.6089e-09,0,99770,1.1581,1.1567,1,0.00423,0.025,0.00423,0
0.00043576,299.45,-0.14753,-0.034688,0,-0.13655,-0.030731,0,0.040738,0.0015851,0,0.00072341,0,0,0,1.6004e-09,0,99770,1.1581,1.1567,1,0.004235,0.025,0.004235,0
0.000436,299.45,-0.14761,-0.034724,0,-0.1367,-0.030757,0,0.040733,0.0015908,0,0.00072201,0,0,0,1.5922e-09,0,99770,1.1581,1.1567,1,0.00424,0.025,0.00424,0
0.00043623,299.45,-0.14769,-0.03476,0,-0.13684,-0.030784,0,0.040727,0.0015965,0,0.00072062,0,0,0,1.5839e-09,0,99770,1.1581,1.1568,1,0.004245,0.025,0.004245,0
0.00043647,299.45,-0.14776,-0.034797,0,-0.13699,-0.03081,0,0.040722,0.0016023,0,0.00071922,0,0,0,1.5757e-09,0,99770,1.1581,1.1568,1,0.00425,0.025,0.00425,0
0.0004367,299.45,-0.14784,-0.034833,0,-0.13713,-0.030837,0,0.040716,0.001608,0,0.00071783,0,0,0,1.5674e-09,0,99770,1.1581,1.1568,1,0.004255,0.025,0.004255,0
0.00043694,299.45,-0.14791,-0.034869,0,-0.13728,-0.030863,0,0.040711,0.0016138,0,0.00071643,0,0,0,1.5591e-09,0,99770,1.1581,1.1568,1,0.00426,0.025,0.00426,0
0.00043717,299.45,-0.14799,-0.034905,0,-0.13742,-0.03089,0,0.040705,0.0016195,0,0.00071504,0,0,0,1.5509e-09,0,99770,1.1581,1.1568,1,0.004265,0.025,0.004265,0
0.00043741,299.45,-0.14806,-0.034942,0,-0.13757,-0.030916,0,0.040699,0.0016253,0,0.00071364,0,0,0,1.5426e-09,0,99770,1.1581,1.1568,1,0.00427,0.025,0.00427,0
0.00043764,299.45,-0.14814,-0.034978,0,-0.13771,-0.030942,0,0.040694,0.001631,0,0.00071225,0,0,0,1.5346e-09,0,99770,1.1581,1.1568,1,0.004275,0.025,0.004275,0
0.00043783,299.45,-0.1482,-0.035013,0,-0.13784,-0.030969,0,0.040687,0.0016369,0,0.00071088,0,0,0,1.5281e-09,0,99770,1.1581,1.1568,1,0.00428,0.025,0.00428,0
0.00043802,299.45,-0.14826,-0.035049,0,-0.13797,-0.030995,0,0.04068,0.0016428,0,0.00070952,0,0,0,1.5215e-09,0,99770,1.1581,1.1568,1,0.004285,0.025,0.004285,0
0.00043821,299.45,-0.14832,-0.035085,0,-0.13809,-0.031022,0,0.040673,0.0016487,0,0.00070815,0,0,0,1.515e-09,0,99770,1.1581,1.1568,1,0.00429,0.025,0.00429,0
0.00043841,299.45,-0.14838,-0.035121,0,-0.13822,-0.031048,0,0.040666,0.0016546,0,0.00070678,0,0,0,1.5084e-09,0,99770,1.1581,1.1568,1,0.004295,0.025,0.004295,0
0.0004386,299.45,-0.14844,-0.035157,0,-0.13835,-0.031075,0,0.040659,0.0016605,0,0.00070542,0,0,0,1.5019e-09,0,99770,1.1581,1.1568,1,0.0043,0.025,0.0043,0
0.00043879,299.45,-0.1485,-0.035192,0,-0.13848,-0.031101,0,0.040653,0.0016664,0,0.00070405,0,0,0,1.4953e-09,0,99770,1.1581,1.1568,1,0.004305,0.025,0.004305,0
0.00043898,299.45,-0.14856,-0.035228,0,-0.1386,-0.031128,0,0.040646,0.0016723,0,0.00070269,0,0,0,1.4888e-09,0,99770,1.1581,1.1568,1,0.00431,0.025,0.00431,0
0.00043918,299.45,-0.14862,-0.035264,0,-0.13873,-0.031154,0,0.040639,0.0016781,0,0.00070132,0,0,0,1.4822e-09,0,99770,1.1581,1.1568,1,0.004315,0.025,0.004315,0
0.00043936,299.45,-0.14867,-0.0353,0,-0.13885,-0.03118,0,0.040632,0.0016841,0,0.00069996,0,0,0,1.4763e-09,0,99770,1.1581,1.1568,1,0.00432,0.025,0.00432,0
0.00043951,299.45,-0.14872,-0.035335,0,-0.13897,-0.031207,0,0.040623,0.0016901,0,0.00069863,0,0,0,1.4715e-09,0,99770,1.1581,1.1568,1,0.004325,0.025,0.004325,0
0.00043966,299.45,-0.14877,-0.03537,0,-0.13908,-0.031233,0,0.040615,0.0016961,0,0.00069729,0,0,0,1.4667e-09,0,99770,1.1581,1.1568,1,0.00433,0.025,0.00433,0
0.00043982,299.45,-0.14881,-0.035406,0,-0.13919,-0.03126,0,0.040607,0.0017022,0,0.00069596,0,0,0,1.4619e-09,0,99770,1.1581,1.1568,1,0.004335,0.025,0.004335,0
0.00043997,299.45,-0.14886,-0.035441,0,-0.1393,-0.031286,0,0.040599,0.0017082,0,0.00069462,0,0,0,1.4571e-09,0,99770,1.1581,1.1568,1,0.00434,0.025,0.00434,0
0.00044013,299.45,-0.14891,-0.035476,0,-0.13941,-0.031312,0,0.040591,0.0017142,0,0.00069329,0,0,0,1.4523e-09,0,99770,1.1581,1.1568,1,0.004345,0.025,0.004345,0
0.00044028,299.45,-0.14895,-0.035512,0,-0.13952,-0.031339,0,0.040583,0.0017203,0,0.00069195,0,0,0,1.4475e-09,0,99770,1.1581,1.1568,1,0.00435,0.025,0.00435,0
0.00044043,299.45,-0.149,-0.035547,0,-0.13963,-0.031365,0,0.040574,0.0017263,0,0.00069062,0,0,0,1.4427e-09,0,99770,1.1581,1.1568,1,0.004355,0.025,0.004355,0
0.00044059,299.45,-0.14905,-0.035582,0,-0.13974,-0.031392,0,0.040566,0.0017323,0,0.00068928,0,0,0,1.4379e-09,0,99770,1.1581,1.1568,1,0.00436,0.025,0.00436,0
0.00044072,299.45,-0.14909,-0.035617,0,-0.13985,-0.031418,0,0.040557,0.0017384,0,0.00068797,0,0,0,1.4343e-09,0,99770,1.1581,1.1568,1,0.004365,0.025,0.004365,0
0.00044084,299.45,-0.14912,-0.035652,0,-0.13994,-0.031444,0,0.040548,0.0017446,0,0.00068666,0,0,0,1.4313e-09,0,99770,1.1581,1.1568,1,0.00437,0.025,0.00437,0
0.00044096,299.45,-0.14915,-0.035687,0,-0.14004,-0.031471,0,0.040539,0.0017508,0,0.00068536,0,0,0,1.4283e-09,0,99770,1.1581,1.1568,1,0.004375,0.025,0.004375,0
0.00044108,299.45,-0.14919,-0.035722,0,-0.14013,-0.031497,0,0.040529,0.0017569,0,0.00068406,0,0,0,1.4254e-09,0,99770,1.1581,1.1568,1,0.00438,0.025,0.00438,0
0.00044119,299.45,-0.14922,-0.035757,0,-0.14023,-0.031523,0,0.04052,0.0017631,0,0.00068275,0,0,0,1.4224e-09,0,99770,1.1581,1.1568,1,0.004385,0.025,0.004385,0
0.00044131,299.45,-0.14926,-0.035792,0,-0.14033,-0.03155,0,0.04051,0.0017693,0,0.00068145,0,0,0,1.4195e-09,0,99770,1.1581,1.1568,1,0.00439,0.025,0.00439,0
0.00044143,299.45,-0.14929,-0.035827,0,-0.14042,-0.031576,0,0.040501,0.0017754,0,0.00068015,0,0,0,1.4165e-09,0,99770,1.1581,1.1568,1,0.004395,0.025,0.004395,0
0.00044155,299.45,-0.14932,-0.035862,0,-0.14052,-0.031602,0,0.040492,0.0017816,0,0.00067884,0,0,0,1.4136e-09,0,99770,1.1581,1.1568,1,0.0044,0.025,0.0044,0
0.00044167,299.45,-0.14936,-0.035897,0,-0.14061,-0.031629,0,0.040482,0.0017878,0,0.00067754,0,0,0,1.4106e-09,0,99770,1.1581,1.1568,1,0.004405,0.025,0.004405,0
0.00044176,299.45,-0.14938,-0.035931,0,-0.1407,-0.031655,0,0.040472,0.0017941,0,0.00067626,0,0,0,1.4092e-09,0,99770,1.1581,1.1568,1,0.00441,0.025,0.00441,0
0.00044185,299.45,-0.1494,-0.035966,0,-0.14078,-0.031681,0,0.040461,0.0018004,0,0.000675,0,0,0,1.4081e-09,0,99770,1.1581,1.1568,1,0.004415,0.025,0.004415,0
0.00044193,299.45,-0.14943,-0.036,0,-0.14086,-0.031708,0,0.04045,0.0018067,0,0.00067373,0,0,0,1.407e-09,0,99770,1.1581,1.1568,1,0.00442,0.025,0.00442,0
0.00044202,299.45,-0.14945,-0.036034,0,-0.14094,-0.031734,0,0.04044,0.001813,0,0.00067246,0,0,0,1.4059e-09,0,99770,1.1581,1.1568,1,0.004425,0.025,0.004425,0
0.0004421,299.45,-0.14947,-0.036069,0,-0.14103,-0.03176,0,0.040429,0.0018193,0,0.00067119,0,0,0,1.4048e-09,0,99770,1.1581,1.1568,1,0.00443,0.025,0.00443,0
0.00044219,299.45,-0.14949,-0.036103,0,-0.14111,-0.031787,0,0.040418,0.0018256,0,0.00066992,0,0,0,1.4037e-09,0,99770,1.1581,1.1568,1,0.004435,0.025,0.004435,0
0.00044228,299.45,-0.14952,-0.036138,0,-0.14119,-0.031813,0,0.040408,0.0018319,0,0.00066865,0,0,0,1.4026e-09,0,99770,1.1581,1.1568,1,0.00444,0.025,0.00444,0
0.00044236,299.45,-0.14954,-0.036172,0,-0.14127,-0.031839,0,0.040397,0.0018382,0,0.00066738,0,0,0,1.4015e-09,0,99770,1.1581,1.1568,1,0.004445,0.025,0.004445,0
0.00044245,299.45,-0.14956,-0.036206,0,-0.14135,-0.031865,0,0.040386,0.0018445,0,0.00066611,0,0,0,1.4005e-09,0,99770,1.1581,1.1568,1,0.00445,0.025,0.00445,0
0.0004425,299.45,-0.14957,-0.03624,0,-0.14142,-0.031892,0,0.040374,0.0018509,0,0.00066488,0,0,0,1.4012e-09,0,99770,1.1581,1.1568,1,0.004455,0.025,0.004455,0
0.00044256,299.45,-0.14958,-0.036274,0,-0.14149,-0.031918,0,0.040363,0.0018573,0,0.00066364,0,0,0,1.4018e-09,0,99770,1.1581,1.1568,1,0.00446,0.025,0.00446,0
0.00044261,299.45,-0.1496,-0.036308,0,-0.14156,-0.031944,0,0.040351,0.0018638,0,0.00066241,0,0,0,1.4025e-09,0,99770,1.1581,1.1568,1,0.004465,0.025,0.004465,0
0.00044267,299.45,-0.14961,-0.036342,0,-0.14163,-0.03197,0,0.040339,0.0018702,0,0.00066117,0,0,0,1.4031e-09,0,99770,1.1581,1.1568,1,0.00447,0.025,0.00447,0
0.00044273,299.45,-0.14962,-0.036376,0,-0.1417,-0.031997,0,0.040327,0.0018766,0,0.00065993,0,0,0,1.4038e-09,0,99770,1.1581,1.1568,1,0.004475,0.025,0.004475,0
0.00044278,299.45,-0.14963,-0.03641,0,-0.14177,-0.032023,0,0.040315,0.0018831,0,0.0006587,0,0,0,1.4044e-09,0,99770,1.1581,1.1568,1,0.00448,0.025,0.00448,0
0.00044284,299.45,-0.14964,-0.036444,0,-0.14184,-0.032049,0,0.040303,0.0018895,0,0.00065746,0,0,0,1.4051e-09,0,99770,1.1581,1.1568,1,0.004485,0.025,0.004485,0
0.0004429,299.45,-0.14966,-0.036478,0,-0.1419,-0.032075,0,0.040291,0.0018959,0,0.00065623,0,0,0,1.4057e-09,0,99770,1.1581,1.1568,1,0.00449,0.025,0.00449,0
0.00044294,299.45,-0.14966,-0.036512,0,-0.14197,-0.032101,0,0.040279,0.0019024,0,0.000655,0,0,0,1.4069e-09,0,99770,1.1581,1.1568,1,0.004495,0.025,0.004495,0
0.00044297,299.45,-0.14967,-0.036545,0,-0.14203,-0.032128,0,0.040266,0.001909,0,0.0006538,0,0,0,1.4091e-09,0,99770,1.1581,1.1568,1,0.0045,0.025,0.0045,0
0.000443,299.45,-0.14967,-0.036579,0,-0.14208,-0.032154,0,0.040253,0.0019155,0,0.0006526,0,0,0,1.4114e-09,0,99770,1.1581,1.1568,1,0.004505,0.025,0.004505,0
0.00044303,299.45,-0.14967,-0.036612,0,-0.14214,-0.03218,0,0.04024,0.0019221,0,0.0006514,0,0,0,1.4137e-09,0,99770,1.1581,1.1568,1,0.00451,0.025,0.00451,0
0.00044306,299.45,-0.14967,-0.036645,0,-0.1422,-0.032206,0,0.040227,0.0019287,0,0.0006502,0,0,0,1.4159e-09,0,99770,1.1581,1.1568,1,0.004515,0.025,0.004515,0
0.00044309,299.45,-0.14967,-0.036679,0,-0.14225,-0.032232,0,0.040214,0.0019352,0,0.000649,0,0,0,1.4182e-09,0,99770,1.1581,1.1568,1,0.00452,0.025,0.00452,0
0.00044312,299.45,-0.14968,-0.036712,0,-0.14231,-0.032258,0,0.040201,0.0019418,0,0.0006478,0,0,0,1.4205e-09,0,99770,1.1581,1.1569,1,0.004525,0.025,0.004525,0
0.00044314,299.45,-0.14968,-0.036746,0,-0.14237,-0.032284,0,0.040188,0.0019483,0,0.0006466,0,0,0,1.4227e-09,0,99770,1.1581,1.1569,1,0.00453,0.025,0.00453,0
0.00044317,299.45,-0.14968,-0.036779,0,-0.14242,-0.03231,0,0.040175,0.0019549,0,0.0006454,0,0,0,1.425e-09,0,99770,1.1581,1.1569,1,0.004535,0.025,0.004535,0
0.00044319,299.45,-0.14968,-0.036812,0,-0.14248,-0.032336,0,0.040161,0.0019615,0,0.00064422,0,0,0,1.428e-09,0,99770,1.1581,1.1569,1,0.00454,0.025,0.00454,0
0.00044319,299.45,-0.14967,-0.036845,0,-0.14252,-0.032362,0,0.040147,0.0019682,0,0.00064305,0,0,0,1.4316e-09,0,99770,1.1581,1.1569,1,0.004545,0.025,0.004545,0
0.00044319,299.45,-0.14966,-0.036878,0,-0.14257,-0.032389,0,0.040133,0.0019749,0,0.00064189,0,0,0,1.4352e-09,0,99770,1.1581,1.1569,1,0.00455,0.025,0.00455,0
0.0004432,299.45,-0.14966,-0.036911,0,-0.14261,-0.032415,0,0.040118,0.0019816,0,0.00064072,0,0,0,1.4388e-09,0,99770,1.1581,1.1569,1,0.004555,0.025,0.004555,0
0.0004432,299.45,-0.14965,-0.036944,0,-0.14266,-0.032441,0,0.040104,0.0019883,0,0.00063955,0,0,0,1.4424e-09,0,99770,1.1581,1.1569,1,0.00456,0.025,0.00456,0
